SMILES,MolWt,LogP,TPSA,RotB,AroProp,HBD,HBA,RingCount,FractionCSP3,HeavyAtomCount,BertzCT
CCNP(=S)(OC)OC(=CC(=O)OC(C)C)C,281.314,2.3388,56.790000000000006,7,0.0,1,5,0,0.7,17,330.2675873523821
CCCC1COC(Cn2cncn2)(O1)c3ccc(Cl)cc3Cl,342.2260000000001,3.653400000000003,49.17,5,0.5,0,5,3,0.4666666666666667,22,635.7227266811392
CCC=O,58.08,0.5952999999999999,17.07,1,0.0,0,1,0,0.6666666666666666,4,17.24511249783653
CCC#N,55.07999999999999,0.91998,23.79,0,0.0,0,1,0,0.6666666666666666,4,33.03830640231605
CNC(=O)Oc1ccccc1OC(C)C,209.245,2.192,47.56,3,0.4,1,3,1,0.36363636363636365,15,336.3598482774644
CCCOC(=O)C,102.13299999999998,0.9595,26.3,2,0.0,0,2,0,0.8,7,59.10049400592804
CCCC(=O)OC,102.13299999999998,0.9595,26.3,2,0.0,0,2,0,0.8,7,59.10049400592804
CCCOC=O,88.10599999999998,0.5694,26.3,3,0.0,0,2,0,0.75,6,34.52932501298081
CCCCC(=O)OC,116.15999999999998,1.3496,26.3,3,0.0,0,2,0,0.8333333333333334,8,68.92878689342031
CCCc1ccccc1,120.19499999999996,2.639100000000001,0.0,2,0.6666666666666666,0,0,1,0.3333333333333333,9,152.9490957526401
CCCC1CCCC1,112.216,2.976700000000002,0.0,2,0.0,0,0,1,1.0,8,51.058650025961626
CC=C,42.081,1.1923,0.0,0,0.0,0,0,0,0.3333333333333333,3,7.509775004326938
CCCOC(C)C,102.17699999999998,1.8214,9.23,3,0.0,0,1,0,1.0,7,33.161259458730164
CC#C,40.065000000000005,0.6395,0.0,0,0.0,0,0,0,0.3333333333333333,3,21.509775004326936
CC(C)(C)c1ccc(O)cc1,150.22099999999998,2.689700000000001,20.23,0,0.5454545454545454,1,1,1,0.4,11,228.04484428381983
c2cnc1ncncc1n2,132.12599999999998,0.4197999999999998,51.56,0,1.0,0,4,2,0.0,10,280.72468835360144
c1ccc(cc1)c2ccc(cc2)c3ccccc3,230.31,5.0206000000000035,0.0,2,1.0,0,0,3,0.0,18,548.7160655475084
Cc1ccc(cc1)S(=O)(=O)N,171.22099999999998,0.6424200000000001,60.16,1,0.5454545454545454,1,2,1,0.14285714285714285,11,339.20825254565904
Cc1ccc(C)cc1,106.168,2.30344,0.0,0,0.75,0,0,1,0.25,8,138.89811391899892
CC1=C(CCCO1)C(=O)Nc2ccccc2 ,217.26800000000003,2.709500000000001,38.33,2,0.375,1,2,2,0.3076923076923077,16,409.20058758574135
NC(=O)c1cnccn1,123.11499999999998,-0.4245000000000001,68.87,1,0.6666666666666666,1,3,1,0.0,9,208.70290908206394
Nc2cnn(c1ccccc1)c(=O)c2Cl,221.647,1.4681,60.91,1,0.8,1,4,2,0.0,15,536.1089189358535
c1cc2ccc3cccc4ccc(c1)c2c34,202.25599999999997,4.584000000000002,0.0,0,1.0,0,0,4,0.0,16,666.6198058168793
c1ccnnc1,80.08999999999999,0.4765999999999999,25.78,0,1.0,0,2,1,0.0,6,77.47078006212229
c1ccncc1,79.10199999999998,1.0816,12.89,0,1.0,0,1,1,0.0,6,75.86113958768547
c1cncnc1,80.08999999999999,0.4765999999999999,25.78,0,1.0,0,2,1,0.0,6,77.47078006212229
CN(C)C(=O)Oc1cc(C)nn1c2ccccc2,245.282,2.2411200000000004,47.36000000000001,2,0.6111111111111112,0,4,2,0.23076923076923078,18,546.6189292272288
CCC2NC(=O)c1cc(c(Cl)cc1N2)S(N)(=O)=O,289.7440000000001,0.8788,101.29,2,0.3333333333333333,3,4,2,0.3,18,615.039073944342
c1ccc2ncccc2c1,129.16199999999998,2.2348,12.89,0,1.0,0,1,2,0.0,10,275.7051383449476
ClC(Cl)CC(=O)NC2=C(Cl)C(=O)c1ccccc1C2=O,332.57000000000005,2.8260000000000005,63.24,3,0.3,1,3,2,0.15384615384615385,20,637.5034812482794
Clc1c(Cl)c(Cl)c(N(=O)=O)c(Cl)c1Cl,295.336,4.8618,43.14,1,0.4285714285714285,0,2,1,0.0,14,390.1682702160744
OCC1OC(CO)(OC2OC(COC3OC(CO)C(O)C(O)C3O)C(O)C(O)C2O)C(O)C1O,504.4380000000001,-7.571399999999989,268.67999999999995,8,0.0,11,16,3,1.0,34,653.442936810205
CCC1(C(=O)NC(=O)NC1=O)C2=CCC3CCC2C3,262.30899999999997,1.4952,75.27000000000001,2,0.0,2,3,3,0.6428571428571429,19,474.91954501412886
CCN2c1ncccc1N(C)C(=O)c3cccnc23 ,254.293,2.2245999999999997,49.330000000000005,1,0.631578947368421,0,4,3,0.21428571428571427,19,640.8480202986965
C1SC(=S)NC1(=O),133.197,0.1342999999999999,29.1,0,0.0,1,3,1,0.3333333333333333,7,108.10331482049533
Cc3cc2nc1c(=O)[nH]c(=O)nc1n(CC(O)C(O)C(O)CO)c2cc3C,376.36900000000014,-1.7235599999999989,161.56,5,0.5185185185185185,5,9,3,0.4117647058823529,27,1075.453994856704
CCCOC(=O)c1ccc(N)cc1,179.21899999999997,1.8356,52.32,3,0.4615384615384615,1,3,1,0.3,13,279.48114931490306
COP(=S)(OC)Oc1cc(Cl)c(Cl)cc1Cl,321.549,4.542900000000002,27.69,4,0.375,0,4,1,0.25,16,432.78186641075825
COc5cc4OCC3Oc2c1CC(Oc1ccc2C(=O)C3c4cc5OC)C(C)=C ,394.42300000000023,3.7033000000000023,63.22,3,0.4137931034482758,0,6,5,0.34782608695652173,29,1040.1489593987324
CC(C)NC(=O)N1CC(=O)N(C1=O)c2cc(Cl)cc(Cl)c2,330.17100000000005,2.880000000000001,69.72,2,0.2857142857142857,1,3,2,0.3076923076923077,21,598.4290902164756
O2c1ccccc1N(C)C(=O)c3cccnc23 ,226.235,2.4639000000000006,42.43,0,0.7058823529411765,0,3,3,0.07692307692307693,17,595.4782632095028
O2c1ccc(N)cc1N(C)C(=O)c3cc(C)ccc23 ,254.289,2.9595200000000013,55.56,0,0.631578947368421,1,3,3,0.13333333333333333,19,679.8409463497773
CCN2c1nc(Cl)ccc1N(C)C(=O)c3cccnc23 ,288.73800000000006,2.878000000000001,49.330000000000005,1,0.6,0,4,3,0.21428571428571427,20,688.6241630195811
CCN2c1nc(C)cc(C(F)(F)F)c1NC(=O)c3cccnc23 ,322.29,3.5275200000000018,58.120000000000005,1,0.5217391304347826,1,4,3,0.26666666666666666,23,788.7768361651831
CCN2c1nc(C)cc(C)c1NC(=O)c3cccnc23 ,268.32,2.817140000000001,58.120000000000005,1,0.6,1,4,3,0.26666666666666666,20,696.268023368677
CCN2c1ncccc1N(C)C(=S)c3cccnc23 ,270.361,2.759900000000001,32.260000000000005,1,0.631578947368421,0,4,3,0.21428571428571427,19,640.8480202986965
CCN2c1ccccc1N(C)C(=S)c3cccnc23 ,269.373,3.3649000000000022,19.37,1,0.631578947368421,0,3,3,0.2,19,638.7927427712117
CCN2c1ccccc1N(C)C(=O)c3ccccc23 ,252.31699999999995,3.4346000000000023,23.55,1,0.631578947368421,0,2,3,0.1875,19,636.150989207503
CCN2c1ncccc1N(CC)C(=O)c3cccnc23 ,268.32,2.614700000000001,49.330000000000005,2,0.6,0,4,3,0.26666666666666666,20,655.826702521381
C2c1ccccc1N(CCF)C(=O)c3ccccc23 ,255.29199999999997,3.2071000000000023,20.31,2,0.631578947368421,0,1,3,0.1875,19,623.6509276194483
CCN2c1cc(N(C)C)cc(C)c1NC(=O)c3cccnc23 ,296.374,3.1797200000000014,48.47,2,0.5454545454545454,1,4,3,0.29411764705882354,22,739.4339512236614
CCN2c1cc(OC)cc(C)c1NC(=O)c3cccnc23 ,283.331,3.122320000000001,54.46,2,0.5714285714285714,1,4,3,0.25,21,712.6634312277487
CCN2c1cc(Cl)ccc1NC(=O)c3cccnc23 ,273.723,3.458700000000001,45.23,1,0.631578947368421,1,3,3,0.14285714285714285,19,656.8893784000563
O2c1cc(C)ccc1N(C)C(=O)c3cc(N)cnc23 ,255.277,2.35452,68.45,0,0.631578947368421,1,4,3,0.14285714285714285,19,682.3864488729351
CCN2c1ccccc1N(C)C(=O)c3cccnc23 ,253.30499999999995,2.829600000000001,36.44,1,0.631578947368421,0,3,3,0.2,19,638.7927427712117
CCN2c1nc(N(C)(CCO))ccc1NC(=O)c3cccnc23 ,313.36100000000005,1.6287999999999996,81.59000000000002,4,0.5217391304347826,2,6,3,0.3125,23,734.1605762946307
C2c1ccccc1N(CCF)C(=O)c3ccccc23 ,255.29199999999997,3.2071000000000023,20.31,2,0.631578947368421,0,1,3,0.1875,19,623.6509276194483
O2c1ccccc1N(CC)C(=O)c3ccccc23 ,239.274,3.4590000000000023,29.54,1,0.6666666666666666,0,2,3,0.13333333333333333,18,606.9475261916774
OCC2OC(Oc1ccccc1CO)C(O)C(O)C2O,286.28,-1.6424000000000003,119.61,4,0.3,5,7,2,0.5384615384615384,20,436.4827775269219
NC(=O)c1ccccc1O,137.13799999999998,0.4911,63.32000000000001,1,0.6,2,2,1,0.0,10,257.53794892648057
c1ccccc1NC(=O)c2c(O)cccc2,213.236,2.6445,49.33,2,0.75,2,2,2,0.0,16,494.2955976569277
CC3C2CCC1(C)C=CC(=O)C(=C1C2OC3=O)C,246.30599999999995,2.419600000000001,43.370000000000005,0,0.0,0,3,3,0.6,18,499.8681035469155
O=C1NC(=O)NC(=O)C1(C(C)CCC)CC=C,238.28699999999995,1.3510999999999993,75.27000000000001,5,0.0,2,3,1,0.5833333333333334,17,342.76224197658604
CC1CCCCC1NC(=O)Nc2ccccc2,232.32700000000003,3.386800000000001,41.13,2,0.3529411764705882,2,1,2,0.5,17,363.74477608966487
CCNc1nc(Cl)nc(NCC)n1 ,201.661,1.3885999999999998,62.73,4,0.4615384615384615,2,5,1,0.5714285714285714,13,253.33545368371153
CSc1nc(nc(n1)N(C)C)N(C)C,213.31,0.7254999999999998,45.150000000000006,3,0.4285714285714285,0,6,1,0.625,14,286.349990391818
OCC(O)C(O)C(O)C(O)CO,182.172,-3.5854000000000004,121.38,5,0.0,6,6,0,1.0,12,104.6059378176129
CSCS(=O)CC(CO)NC(=O)C=Cc1c(C)[nH]c(=O)[nH]c1=O,361.4450000000001,-1.068879999999999,132.11999999999998,8,0.2608695652173913,4,6,1,0.46153846153846156,23,710.2969217059044
CC(=O)SC4CC1=CC(=O)CCC1(C)C5CCC2(C)C(CCC23CCC(=O)O3)C45,416.58300000000025,4.852300000000005,60.44,1,0.0,0,5,5,0.7916666666666666,29,817.6983003627337
CCCCOc1ccc(C(=O)OCC)c(c1)N(CC)CC ,293.40700000000004,3.8884000000000034,38.77,9,0.2857142857142857,0,4,1,0.5882352941176471,21,441.66140284393384
CC34CCC1C(CCC2CC(=O)CCC12C)C3CCC4O ,290.44699999999995,3.9591000000000034,37.3,0,0.0,1,2,4,0.9473684210526315,21,458.48270663634156
COP(=O)(OC)OC(=CCl)c1cc(Cl)c(Cl)cc1Cl,365.96400000000006,5.6015000000000015,44.760000000000005,5,0.3157894736842105,0,4,1,0.2,19,538.5763442423939
C=Cc1ccccc1,104.15199999999996,2.3296,0.0,1,0.75,0,0,1,0.0,8,162.65300142116237
C1OC1c2ccccc2 ,120.15099999999995,1.7579,12.53,1,0.6666666666666666,0,1,2,0.25,9,188.98242576044356
O=C1CCC(=O)N1,99.089,-0.577,46.17,0,0.0,1,2,1,0.5,7,104.8582023226588
OCC2OC(OC1(CO)OC(CO)C(O)C1O)C(O)C(O)C2O ,342.297,-5.395599999999993,189.52999999999997,5,0.0,8,11,2,1.0,23,393.2032272794937
NC(=N)NS(=O)(=O)c1ccc(N)cc1 ,214.25,-0.5594299999999999,122.06,2,0.4285714285714285,4,4,1,0.0,14,437.2625285893112
CCN(CC)C(=S)SCC(Cl)=C,223.794,3.0988000000000016,3.24,4,0.0,0,2,0,0.625,12,166.44079551951015
Nc1ccc(cc1)S(N)(=O)=O,172.20899999999995,-0.0837999999999999,86.18,1,0.5454545454545454,2,3,1,0.0,11,341.3499619957354
CCC(C)C1(CC=C)C(=O)NC(=O)NC1=O,224.26,0.961,75.27000000000001,4,0.0,2,3,1,0.5454545454545454,16,329.1388378978494
CC(C)(C)c1ccccc1,134.22199999999998,2.9841000000000015,0.0,0,0.6,0,0,1,0.4,10,191.02833704135648
C/C=C/C=O,70.09100000000001,0.7614000000000001,17.07,1,0.0,0,1,0,0.25,5,45.60964047443681
Fc1cccc(F)c1C(=O)NC(=O)Nc2cc(Cl)c(F)c(Cl)c2F ,381.1120000000001,4.511700000000001,58.2,2,0.5,2,2,2,0.0,24,825.7595339075733
Cc1[nH]c(=O)n(c(=O)c1Cl)C(C)(C)C,216.668,1.2534200000000002,54.86,0,0.4285714285714285,1,3,1,0.5555555555555556,14,465.17101529541156
CCOP(=S)(OCC)SCSC(C)(C)C,288.44,4.506300000000004,18.46,7,0.0,0,5,0,1.0,15,205.89322139327916
CCNc1nc(NC(C)(C)C)nc(OC)n1,225.296,1.5223999999999998,71.96000000000001,4,0.375,2,6,1,0.7,16,347.5528924740622
CCNc1nc(NC(C)(C)C)nc(SC)n1,241.364,2.2356999999999996,62.73,4,0.375,2,6,1,0.7,16,347.5528924740622
CC12CCC3C(CCC4=CC(=O)CCC34C)C2CCC1O,288.431,3.879200000000003,37.3,0,0.0,1,2,4,0.8421052631578947,21,507.69574308017087
CC(=O)OC3CCC4C2CCC1=CC(=O)CCC1(C)C2CCC34C ,330.4680000000001,4.450000000000004,43.370000000000005,1,0.0,0,3,4,0.8095238095238095,24,606.2051148204893
CCC(=O)OC3CCC4C2CCC1=CC(=O)CCC1(C)C2CCC34C ,344.4950000000001,4.840100000000005,43.370000000000005,2,0.0,0,3,4,0.8181818181818182,25,620.761871865839
BrC(Br)(Br)Br,331.62699999999995,3.1773,0.0,0,0.0,0,0,0,1.0,5,19.11941547876375
ClC(=C(Cl)Cl)Cl,165.834,3.0682,0.0,0,0.0,0,0,0,0.0,6,55.61727061434748
COc1c(O)c(Cl)c(Cl)c(Cl)c1Cl ,261.919,4.014400000000001,29.46,1,0.4615384615384615,1,2,1,0.14285714285714285,13,321.83115827664017
ClC(Cl)(Cl)Cl,153.823,2.5529,0.0,0,0.0,0,0,0,1.0,5,19.11941547876375
CCCCCCCCCCCCCC,198.39399999999995,5.707400000000006,0.0,11,0.0,0,0,0,1.0,14,74.03910001730775
Cc1c(F)c(F)c(COC(=O)C2C(C=C(Cl)C(F)(F)F)C2(C)C)c(F)c1F,418.7360000000001,5.551820000000002,26.3,4,0.2222222222222222,0,2,2,0.47058823529411764,27,785.4755517428026
C1CCOC1,72.107,0.7968,9.23,0,0.0,0,1,1,1.0,5,15.219280948873621
C1CCOCC1,86.134,1.1869,9.23,0,0.0,0,1,1,1.0,6,19.40990953421706
CN(C)C(=O)N(C)C ,116.164,0.2296,23.550000000000004,0,0.0,0,1,0,0.8,8,78.42945954287093
O=C1N(C2CCC(=O)NC2=O)C(=O)c3ccccc13,258.233,0.0877999999999994,83.55000000000001,1,0.3157894736842105,1,4,3,0.23076923076923078,19,587.8241612955018
Cn1cnc2n(C)c(=O)[nH]c(=O)c12 ,180.16699999999997,-1.0397,72.68,0,0.6923076923076923,1,5,2,0.2857142857142857,13,574.1705593822572
Cn1c(=O)n(C)c2nc[nH]c2c1=O,180.16699999999997,-1.039700000000001,72.68,0,0.6923076923076923,1,5,2,0.2857142857142857,13,574.1705593822572
CS(=O)(=O)c1ccc(cc1)C(O)C(CO)NC(=O)C(Cl)Cl ,356.2270000000001,0.4043000000000002,103.70000000000002,6,0.2857142857142857,3,5,1,0.4166666666666667,21,588.1702785757097
CCCC(C)C1(CC=C)C(=O)NC(=S)NC1=O ,254.355,1.5159999999999998,58.2,5,0.0,2,3,1,0.5833333333333334,17,345.5171294787495
c1ccccc1SC,124.208,2.408500000000001,0.0,1,0.75,0,1,1,0.14285714285714285,8,145.73281445033504
CNC(=O)ON=C(CSC)C(C)(C)C ,218.32199999999995,2.1075,50.69,3,0.0,1,4,0,0.7777777777777778,14,221.3420689261142
CCSCCSP(=S)(OC)OC,246.359,2.990000000000001,18.46,7,0.0,0,5,0,1.0,12,145.72862410467502
CCCC(C)C1(CC)C(=O)NC(=S)NC1=O ,242.344,1.3499,58.2,4,0.0,2,3,1,0.7272727272727273,16,307.9462521949897
c1ccsc1,84.14299999999999,1.7480999999999998,0.0,0,1.0,0,1,1,0.0,5,60.12481811269772
Sc1ccccc1,110.18099999999995,1.9752999999999996,0.0,0,0.8571428571428571,1,1,1,0.0,7,134.10736969541455
Sc1nccc(=O)[nH]1 ,128.15599999999998,0.0586,45.75,0,0.75,2,3,1,0.0,8,231.47996149735152
NC(=S)N,76.12400000000001,-0.8113000000000001,52.04,0,0.0,2,1,0,0.0,4,29.019550008653873
CN(C)C(=S)SSC(=S)N(C)C ,240.444,2.0608,6.48,0,0.0,0,4,0,0.6666666666666666,12,158.38689879982147
Cc1c[nH]c(=O)[nH]c1=O ,126.115,-0.6283800000000002,65.72,0,0.6666666666666666,2,2,1,0.2,9,309.2243004823359
CC(C)c1ccc(C)cc1O,150.22099999999998,2.824020000000002,20.23,1,0.5454545454545454,1,1,1,0.4,11,251.0497317859833
Cc1ccccc1,92.141,1.99502,0.0,0,0.8571428571428571,0,0,1,0.14285714285714285,7,129.96566024533826
CC(C)(C)Cc1ccccc1,148.249,3.2752000000000017,0.0,1,0.5454545454545454,0,0,1,0.45454545454545453,11,203.22996149735155
C/C1CCC(\C)CC1,112.216,2.832600000000001,0.0,0,0.0,0,0,1,1.0,8,48.43856189774725
CCCC/C=C/C,98.18899999999998,2.752700000000001,0.0,3,0.0,0,0,0,0.7142857142857143,7,44.0
CC/C=C/C,70.135,1.9725,0.0,1,0.0,0,0,0,0.6,5,27.019550008653876
CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n2cncn2,293.754,3.1243000000000016,57.010000000000005,4,0.55,0,5,2,0.35714285714285715,20,573.4665262416382
CC(C)N(C(C)C)C(=O)SCC(Cl)=C(Cl)Cl,304.66999999999996,4.843900000000003,20.31,4,0.0,0,2,0,0.7,16,267.2377071841887
CC34CC(O)C1(F)C(CCC2=CC(=O)C=CC12C)C3CC(O)C4(O)C(=O)CO,394.43900000000014,0.6204999999999998,115.06000000000002,2,0.0,4,6,4,0.7142857142857143,28,806.7175206902477
CC5(C)OC4CC3C2CCC1=CC(=O)C=CC1(C)C2(F)C(O)CC3(C)C4(O5)C(=O)CO ,434.50400000000025,2.4188000000000005,93.06000000000002,2,0.0,2,6,5,0.75,31,925.0303087134429
CC(=O)OCC(=O)C3(O)C(CC4C2CCC1=CC(=O)C=CC1(C)C2(F)C(O)CC34C)OC(C)=O ,478.51300000000026,1.7620999999999996,127.20000000000002,4,0.0,2,8,4,0.68,34,1018.3858270401222
Nc3nc(N)c2nc(c1ccccc1)c(N)nc2n3,253.26900000000003,0.8334000000000001,129.62,1,0.8421052631578947,3,7,3,0.0,19,754.8677985188037
Cc3nnc4CN=C(c1ccccc1Cl)c2cc(Cl)ccc2n34,343.2170000000001,4.233520000000003,43.07,1,0.7391304347826086,0,4,4,0.11764705882352941,23,943.5164678122118
BrC(Br)Br,252.731,2.4547,0.0,0,0.0,0,0,0,1.0,4,8.0
NS(=O)(=O)c2cc1c(NC(NS1(=O)=O)C(Cl)Cl)cc2Cl ,380.662,0.8210000000000011,118.36,2,0.3,3,5,2,0.25,20,763.4169308306105
COP(=O)(OC)C(O)C(Cl)(Cl)Cl,257.437,2.1609000000000003,55.760000000000005,3,0.0,1,4,0,1.0,12,183.2322192588714
NS(=O)(=O)c2cc1c(NC(NS1(=O)=O)C(Cl)Cl)cc2Cl ,380.662,0.8210000000000011,118.36,2,0.3,3,5,2,0.25,20,763.4169308306105
ClC(Cl)(Cl)C#N,144.388,1.88018,23.79,0,0.0,0,1,0,0.5,6,75.77443751081735
ClC=C(Cl)Cl,131.389,2.5017000000000005,0.0,0,0.0,0,0,0,0.0,5,42.854752972273346
ClC(Cl)Cl,119.378,1.9864,0.0,0,0.0,0,0,0,1.0,4,8.0
CCOP(=S)(CC)Oc1cc(Cl)c(Cl)cc1Cl,333.60400000000004,5.391500000000002,18.46,5,0.3529411764705882,0,3,1,0.4,17,453.4223051170545
Oc1cc(Cl)ccc1Oc2ccc(Cl)cc2Cl,289.54499999999996,5.144700000000002,29.46,2,0.7058823529411765,1,2,2,0.0,17,505.9421592432012
Cc1ccc(OP(=O)(Oc2cccc(C)c2)Oc3ccccc3C)cc1,368.3690000000001,6.256760000000005,44.760000000000005,6,0.6923076923076923,0,4,3,0.14285714285714285,26,934.7509318870075
Cc2cccc3sc1nncn1c23 ,189.243,2.25242,30.19,0,0.9230769230769232,0,4,3,0.1111111111111111,13,578.5955126788881
CCNc1nc(Cl)nc(n1)N(CC)CC,229.71499999999995,1.803,53.940000000000005,5,0.4,1,5,1,0.6666666666666666,15,313.37105540415854
CCOP(=O)(OCC)OCC,182.156,2.2039999999999997,44.760000000000005,6,0.0,0,4,0,1.0,11,112.769535289866
CCCN(CCC)c1c(cc(cc1N(=O)=O)C(F)(F)F)N(=O)=O,335.28200000000004,4.148200000000004,89.51999999999998,7,0.2608695652173913,0,5,1,0.5384615384615384,23,563.6129198986837
ClC(Cl)(Cl)C(NC=O)N1C=CN(C=C1)C(NC=O)C(Cl)(Cl)Cl ,430.9340000000001,2.431,64.68,6,0.0,2,4,1,0.4,22,407.31355316158204
COc2cc1c(N)nc(nc1c(OC)c2OC)N3CCN(CC3)C(=O)OCC(C)(C)O ,435.48100000000034,1.2672999999999996,132.5,6,0.3225806451612903,2,10,3,0.55,31,953.45156625816
c1ccc2c(c1)c3ccccc3c4ccccc24,228.294,5.146200000000003,0.0,0,1.0,0,0,4,0.0,18,651.5360736465454
Nc1ncnc2n(ccc12)C3OC(CO)C(O)C3O ,266.257,-1.3750000000000009,126.65,2,0.4736842105263157,4,8,3,0.45454545454545453,19,601.3927524598979
O=c1cc[nH]c(=O)[nH]1 ,112.088,-0.9368,65.72,0,0.75,2,2,1,0.0,8,246.36195376207496
NC(=O)N,60.056,-0.9762,69.11,0,0.0,2,1,0,0.0,4,29.019550008653873
O=c2[nH]c(=O)c1[nH]c(=O)[nH]c1[nH]2 ,168.112,-1.7672000000000003,114.36999999999998,0,0.75,4,3,2,0.0,12,582.7396315828355
CCCCC=O,86.13399999999999,1.3755,17.07,3,0.0,0,1,0,0.8,6,32.919684538544
CNC(=O)C(C)SCCSP(=O)(OC)(OC),287.34299999999996,1.9881999999999995,64.63000000000001,8,0.0,1,6,0,0.875,16,256.42286534333675
CC1(OC(=O)N(C1=O)c2cc(Cl)cc(Cl)c2)C=C,286.11400000000003,3.4213000000000022,46.61,2,0.3333333333333333,0,3,2,0.16666666666666666,18,538.0035466066531
CC(=O)CC(c1ccccc1)c3c(O)c2ccccc2oc3=O ,308.3330000000001,3.609600000000003,67.50999999999999,4,0.6956521739130435,1,4,3,0.15789473684210525,23,909.5509726944721
Cc1cccc(C)c1NC(=O)c2cc(c(Cl)cc2O)S(N)(=O)=O,354.8150000000001,2.5621400000000008,109.48999999999998,3,0.5217391304347826,3,4,2,0.13333333333333333,23,874.3401567967135
CNC(=O)Oc1cc(C)cc(C)c1,179.219,2.02164,38.33,1,0.4615384615384615,1,2,1,0.3,13,300.4508263350793
